incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001507479,IBERIA,IBERIA,26/03/2021 10:25,,Assigned,[COM] CKI | Vuelos de CopaAirlines aparecen como disponibles para facturar y no debería,Digital Business,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,36,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001507445,IBERIA,IBERIA,26/03/2021 10:44,,Assigned,[SRV] | Excepción al validar bono: unique constraint (NDC.ORDER_VOUCHERS_PK),Digital Business,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,36,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001507405,IBERIA,IBERIA,26/03/2021 09:28,,Assigned,how come emails are received by CACGestJuridica@logalty.iberia.es?,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-09T00:00:00Z,DATA ISSUE,DATA CORRUPTION,36,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001507281,IAG CARGO,IAG CARGO,25/03/2021 21:10,,Pending,[OPTIMA]: LON - OPTIMA - BOOKING ERROR,CARGO-OPTIMA ACN,Application Tower,CARGO,Media,"4.28-[OPTIMA]-Chaser has been sent to user 4.26-[OPTIMA]-Chaser has been sent to user 4.20-[OPTIMA]-AFLS updated the below: If the booking got referred using the created capacity limit restriction then the DEFAULT_PRODUCT_CAPACITY_CHECK would have been present . The DEFAULT_PRODUCT_CAPACITY_CHECK will get triggered once the requested capacity for the product is higher than the given capacity in the restriction also it refers in the remark as ""DPCC"". The same has been shared with user 4.15-[OPTIMA]-Chaser has been sent to the suppliers 4.12-[OPTIMA]-User has asked if it means that the restriction put in place was actually working? The restriction was trying to cap the number of bookable perishable pallets per 77G aircraft at 5. Pending with AFLS to advise 4.9-[OPTIMA]-Chaser has been sent to the user 4.6-[OPTIMA]-Chaser has been sent to the user 4.1-[OPTIMA]- Suppliers update that the booking was getting failed in the Capacity Check and was getting Referred. The remark ""DAOCC-RN-AD"" was from the Capacity Restriction set in the system with remark as ""Capacity not available <%SEG_DETAIL%> DAOCC-RN-AD"". You will be able to find it in the Capacity Restriction screen. 3.31: INC20497402 reported to suppliers 3.30-Chaser has been sent to the user [OPTIMA]: Sent an email to user for step by step screenshot for further investigations",Mantenimiento Cargo,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,37,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001507203,IBERIA,IBERIA,25/03/2021 16:45,,Assigned,[AND] En la APP de Android no se refleja marca FAST TRACK en la tarjeta de embarque nativa,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-03-25T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,37,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001507190,IAG CARGO,IAG CARGO,25/03/2021 16:24,,Pending,[OPTIMA]Missing quote for BA schedule,CARGO-OPTIMA ACN,Application Tower,CARGO,Media,"4.29-[OPTIMA]-We have checked for the logs to find the availability request for the user mentioned timestamp. We have captured the requests for the mentioned timestamp but don't see the availability request for IAD-NCL. Please find the attached captured requests for your reference. 4.28-[OPTIMA]-Chaser sent to AFLS 4.26-[OPTIMA]-Update from user has been shared with AFLS 4.20-[OPTIMA]-Pending discussion with internal team 4.20-[OPTIMA]-Update shared with EBooking team 4.6-[OPTIMA]-xmls have been shared with the suppliers 3.30:Chaser sent to suppliers 3.26-[OPTIMA]-Update from eBooking team : The availabilities were searched without AWBs. As per the user the timestamp is in the availability response: Response { ""businessErrors"": { ""businessError"": [ { ""code"": ""CARGOPUB_CARGOPUB_9031"", ""reason"": ""No route were found for given Origin and Destination"", ""timeStamp"": ""2021-03-25T13:49:46.575Z"" } ] } } Assume the request was sent just a few seconds before. Could you please check ? 3.26-[OPTIMA]-Have asked EBooking team to share AWB",Mantenimiento Cargo,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,37,SIN IDENTIFICAR (LHR/NewBusCntr/S122),
INC000001507051,IAG CARGO,IAG CARGO,25/03/2021 11:47,,Pending,[OPTIMA]OPTIMA IB- OPTIMA BKG INFLATING BOOKINGS ON IB FLIGHTS (MAKING FLIGHTS LOOK INC0178533,CARGO-OPTIMA ACN,Application Tower,CARGO,Media,"4.28-[OPTIMA]-Chaser sent to Jason 4.26-[OPTIMA]-pending with Jason to recreate the scenario 4.20-[OPTIMA]-Information shared with user and AFLS 4.16-[OPTIMA]-Updates from CIBER have been shared with the suppliers 4.15-[OPTIMA]-AFLS have checked the reported flight IB 6621/17-Apr-21 and could see the 075 booking cancellations with this flight via BFE. As mentioned by Simon, this is a known issue and he has advised users to avoid using cancel AWB in BFE. AFLS already had a live session with Jason to perform this scenario in E2E1. Jason has performed the below steps : ?Created a booking via BFE with 125 prefix and IB flight. ?Once the booking confirmed checked the details in OPTIMA and CIBER end and the details has been updated as expected. Then cancelled the booking via BFE and the inventory has been reduced at both OPTIMA and CIBER end. For 075 prefix he faced an issue in creating a booking. AFLS is currently waiting for Jason to test IB booking in E2E1. @Jason Cook : Please advise if we need to have another working session with AFLS . 4.13-[OPTIMA]- INC20434337 has been raised in AFLS's SNOW. new examples have been reported 4.9-Pending with AFLS 4.6-[OPTIMA]-User is unable to test a booking on UAT. We have asked the user to please retry and let us know if you can run a test now ? If still unable, we will ask AFLS to check and advise. 3.30-[OPTIMA]-Simon advised that this is happening due to the IB users trying to use CANCEL AWB which is causing this issue to have mismatch between Optima and CIBER on the booked values and we were advised to check with Jason to check the same in UAT environment. Jason performed a 075 booking on IB flight and tried to CANCEL AWB from IE browser to see the impact. Although it seems to have worked for 125 booking on IB flight from Jason even though AFLS had received error in response from CIBER as below: <OrigMsgInd>X</OrigMsgInd> <MessageSeqNo>1</MessageSeqNo> <RequestStn>HDQ</RequestStn> <UserId>U693908</UserId> <DutyCode>RE</DutyCode> </MessageHead> <Response> <RespInd>E</RespInd> <RespComments>UNABLE TO PROCESS</RespComments> </Response> <AWB_ID> <Prefix>125</Prefix> <Number>30033006</Number> Could you please keep us informed if many users are still seeing this issue? We have been informed that Simon has advised users to avoid using cancel AWB in BFE. [OPTIMA]:[OPTIMA]:INC20434337 raised with suppliers Assigned SNOW ticket ref. no. INC0178533",Mantenimiento Cargo,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,37,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001506981,IAG CARGO,IBERIA,25/03/2021 10:01,,Pending,[CTRL PROD TERMINAL CARGA],CARGO-CICP,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,37,SIN IDENTIFICAR (MADRID BARAJAS),ESTÁNDARES Y PROCEDIMIENT (AGDS00)
INC000001506885,IBERIA,IBERIA,24/03/2021 19:13,,Pending,Fallo Peoplesoft: EVD_NO_GENERADAS.xlsx,PeopleSoft Apps Support,Application Tower,RRHH,Baja,"01/04: Sent list of employees to arancha whose EVD is generated 31/03: process went to success,asked user to verify 26/03: The PS process Z_PRGACTCONT is failing with error as: ORA-01555: snapshot too old error. DBA Team is looking into this - INC000001507132. 25/03: monthly PS process was stuck. Again restarted the process.",Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-28T00:00:00Z,DATA ISSUE,,38,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001506728,IBERIA,IBERIA,24/03/2021 15:47,,Pending,"Password is expired for ""root"" user for C2K non-live URL's",OAM/OIM/OVD/OIF/OSB Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Media,30/04: This issue to related to Pre-prod env.User is still getting unauthorized error.Asked more details from user 29/04: 2nd Reminder sent to user. 22/04: Mail sent to user asking the status 20/04: reminder sent to user. 15/04: End date is extended and password reset done.User asked to wait till 16/04.,Mantenimiento Herramientas IT & DBAs,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,38,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506658,IBERIA,IBERIA,24/03/2021 12:36,,Assigned,[NDCSUPPORT] Pico de errores 503 en Airshoppings,AM_MTO_VECTOR_GAR,UNKNOW,UNKNOW,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-03-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,38,SIN IDENTIFICAR,
INC000001506642,IBERIA,IBERIA,24/03/2021 16:43,,Pending,[CONFORT] | No se recoge el radical de tarifa Confort para JBA,Digital Business,Application Tower,Ib.com,Media,[DS] Informan desde Negocio ANC que se trata de un problema que está trabajando QPX y que mientras no se resuelva se va a desactivar la CONFORT en rutas AJB.,MANTENIMIENTO IB.COM,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,38,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506535,IBERIA,IBERIA,24/03/2021 14:37,,Pending,Pistolas para fichar en Zebra no funcionan,IAG SITA Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,HARDWARE FAILURE,,38,SIN IDENTIFICAR,
INC000001506514,IBERIA,IBERIA,24/03/2021 11:19,,Pending,[CYB] | Alto volumen transacciones que tienen Timeout y no entran en Cybersource,MTO_TERCEROS,Application Tower,Ib.com,Media,We have raised medium priority incident with Netplus to find out timeout errors REQ000001125749,MANTENIMIENTO IB.COM,INCIDENT,2021-03-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,38,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506512,IBERIA,IBERIA,24/03/2021 11:35,,Assigned,No hay acceso con usuario genérico.,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Baja,"Se restablece contraseña para: API.SDARS, según petición. Se envía info al correo: Coordinador.SSI@iberia.es",Unidad de Operaciones Ordenadores,INCIDENT,2021-04-15T00:00:00Z,ACCESS FAILURE,PASSWORD,38,SIN IDENTIFICAR,
INC000001506420,IBERIA,IBERIA,24/03/2021 10:59,,Assigned,[SRV] mail-manager | Alto volumen de mails SF con error,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-22T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,38,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506146,IBERIA,IBERIA,23/03/2021 16:28,,Pending,"[COM] IBPURC | Reserva Dumbo, error tras ‘Elegir otra forma de pago’ en pago: UNEXPECTED_TECHNICAL_E",Digital Business,Application Tower,Ib.com,Media,[DS] pendiente de Negocio,MANTENIMIENTO IB.COM,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,39,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506018,IBERIA,IBERIA,23/03/2021 13:04,,Pending,[COM] Error en el iFrame de IberiaPay con el campo CVV,MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-03-23T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,39,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001506001,IBERIA,IBERIA,23/03/2021 12:25,,Assigned,[COM] RED | Errores en el pago en Redención “Se ha producido un problema con el servicio de Avios…”,AM_MTO_IBIS,Application Tower,Ib.com,Media,"4/19/2021 1:12:07 PM, NIIT.KSINGH, share received new details to Amadeus ---------------------------------- 4/7/2021 4:00:33 PM, NIIT.KSINGH, we have shared new details to amadeus team for further investigation",MANTENIMIENTO IB.COM,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,39,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001505972,IBERIA,IBERIA,23/03/2021 11:44,,In Progress,PROD: error in xxx171 offices when trying to get tkt control EC:1,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,ACCESS FAILURE,,39,SISTEMAS(MANDOS-ANÁLISIS-PRODU,DESARROLLO COMERCIAL (ASBPC0)
INC000001505942,IBERIA,IBERIA,23/03/2021 11:54,,Pending,pid 1421 encolando en PREPRO 36862,SSCCLMZ,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,39,MANDOS,
INC000001505825,IBERIA,IBERIA,23/03/2021 02:36,,Assigned,SCOM - Windows on ibcom003nwin03-118b3360-edb3-4e3a-a072-408609834b05_PrincipalName : IBCOM003NWIN03,ESecurity_Splunk,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-02T00:00:00Z,PERFORMANCE ISSUE,,39,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001505388,IBERIA,IBERIA,22/03/2021 13:45,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD | PIR field coming empty,IB_ONCALL_CRM,Application Tower,Comercial y CRM,Media,Changes will be deployed on production on 14th April,Mantenimiento Comercial y CRM,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,,40,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001505300,IBERIA,IBERIA,22/03/2021 13:43,,Assigned,[COM] Error al crear reserva On Hold: com.ib.framework.error.FRAM_AM0009.8111 en service=createOnHol,AM_MTO_IBIS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,40,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001504293,IBERIA,IBERIA,19/03/2021 10:54,,Pending,[CIBER] Application is getting closed after few minutes once login,SSI,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,43,SIN IDENTIFICAR,
INC000001504211,IBERIA,IBERIA,19/03/2021 10:17,,Assigned,Test bookings in test environment,NIIT_GESTCONF,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,,43,SIN IDENTIFICAR,
INC000001504077,OTHERS,IAG GBS,18/03/2021 17:50,,Pending,Pune-CIBER IB-CIBER was working on computer name ZD43D-7ED2-6029 but now its not,BA_ITSC NEW,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,2021-04-21T00:00:00Z,SOFTWARE FAILURE,,44,IAG GBS,
INC000001503804,IBERIA,IBERIA,18/03/2021 09:45,,Assigned,Trivialiberia.es Issue,ELS_RRHH_CORP_COMUN,Delivery,Delivery,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-03-23T00:00:00Z,COMMUNICATIONS FAILURE,,44,NEO-MARTINEZ VILLERGAS 49,FORMACIÓN Y GEST. CONOCIM (3HRS00)
INC000001503648,IBERIA,IBERIA,18/03/2021 10:05,,Assigned,Fallo Software: Problems updating files in Teams,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-03-23T00:00:00Z,SOFTWARE FAILURE,,44,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),OFICINA TECNICA DEL CIM (AMKF00FB)
INC000001503497,IBERIA,IBERIA,17/03/2021 17:53,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,2021-03-18T00:00:00Z,SOFTWARE FAILURE,,45,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001503444,IBERIA,IBERIA,17/03/2021 18:24,,Pending,TKT | [K4BH9][13MAR21] Error from HOST: Error processing voucher Form of Payment,SERVICIOSRESIBER,Application Tower,PSS,Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,ACCESS FAILURE,INTERNET ACCESS,45,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001503285,IBERIA,IBERIA,17/03/2021 10:36,,Assigned,FALLO EN ENVIO RECIBO DE REEMBOLSO TARDANZA,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,,45,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),DUTY TRAVEL NZI (1GV101NZ)
INC000001503222,IBERIA,IBERIA,17/03/2021 12:06,,Pending,[NDCSUPPORT]Error en creación de reserva,SERVICIOSRESIBER,Application Tower,PSS,Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-08T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,45,SIN IDENTIFICAR,
INC000001503200,IBERIA,IBERIA,17/03/2021 11:53,,Pending,Oracle Error code: 2399,DBA-ORACLE-App-Support,Application Tower,DBAs,Media,,Mantenimiento Herramientas IT & DBAs,INCIDENT,2021-04-22T00:00:00Z,ACCESS FAILURE,,45,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001503045,IBERIA,IBERIA,17/03/2021 09:31,,Assigned,[NDCSUPPORT]Error de esquema al recuperar reserva con cambios en vuelos por fuera de NDC,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15810,MANTENIMIENTO IB.COM,INCIDENT,2021-03-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,45,SIN IDENTIFICAR,
INC000001502957,IBERIA,IBERIA,16/03/2021 18:18,,Assigned,CKI | 0753386177900 No puede acceder a CKI PAC_PRM_7106,Digital Business,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-03-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001502953,IBERIA,IBERIA,16/03/2021 17:26,,Pending,Pago PINPAD aeropuertos da time out en ocasiones,ATO_PINPad,Application Tower,Aeropuertos,Baja,,Mantenimiento Aeropuertos,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,46,SIN IDENTIFICAR,
INC000001502921,IBERIA,IBERIA,16/03/2021 18:24,,In Progress,CKI | JMQZN – Reserva PA multipax da un error incoherence_airshuttle_coupons,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001502890,OTHERS,IAG GBS,16/03/2021 17:00,,Pending,[GLE001]SAP CFS - PTP module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,,46,IAG GBS,
INC000001502813,IBERIA,IBERIA,16/03/2021 15:23,,Assigned,[NDCSUPPORT] AirShopping v17 > NDC responde cambiando el nombre de los identificadores.,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15809,MANTENIMIENTO IB.COM,INCIDENT,2021-03-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,
INC000001502807,IBERIA,IBERIA,16/03/2021 15:10,,Assigned,Fallo Software:Panel control missing,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,,46,NEO-MARTINEZ VILLERGAS 49,MARCA (ACFM20)
INC000001502802,IBERIA,IBERIA,16/03/2021 14:40,,Assigned,"[NDCSUPPORT]No se vincula el bebé al adulto que nos solicitan, sino que se vincula con el otro adult",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15794,MANTENIMIENTO IB.COM,INCIDENT,2021-03-17T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,
INC000001502738,IBERIA,IBERIA,16/03/2021 14:10,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,2021-03-16T00:00:00Z,SOFTWARE FAILURE,,46,SIN IDENTIFICAR,
INC000001502720,IBERIA,IBERIA,16/03/2021 13:19,,Pending,[COM] PAYMENT [AMADEUS] Transacciones de pago en Amadeus rechazadas por problemas en autenticación,MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-03-24T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001502630,IBERIA,IBERIA,16/03/2021 12:09,,Pending,[PDF007] NO LLEGA EL PIN.,MICROSOFT OFFICE365,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,DATA ISSUE,,46,SIN IDENTIFICAR,
INC000001502601,IBERIA,IBERIA,16/03/2021 10:09,,Assigned,[SRV] PAYMENT| Aparece modal aviso abandono pág. Confirmación compra sin pulsar “atrás”,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001502577,IBERIA,IBERIA,16/03/2021 09:15,,Assigned,[NDCSUPPORT] Errores debido a timeOut en acceso a datos de ciudades de WCS,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,
INC000001502575,IBERIA,IBERIA,16/03/2021 09:08,,Assigned,"[NDCSUPPORT]Excepción no controlada en orderReshop, por dato de ciudad no encontrado en WCS",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15787,MANTENIMIENTO IB.COM,INCIDENT,2021-04-15T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,
INC000001502573,IBERIA EXPRESS,IBERIA EXPRESS,16/03/2021 08:58,,Assigned,[AIMS]: PROBLEMAS AIRCRAT ALLOCATION REPORT,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2021-03-25T00:00:00Z,SOFTWARE FAILURE,,46,MADRID / ALCAÑIZ,
INC000001502552,IBERIA,IBERIA,16/03/2021 07:45,,Assigned,Fallo Software: ACTUALIZACION CORREO,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2021-03-25T00:00:00Z,SOFTWARE FAILURE,,46,SIN IDENTIFICAR,
INC000001502502,IBERIA,IBERIA,16/03/2021 09:50,,Assigned,[SEG010] Usuario fallo sincronía,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-15T00:00:00Z,ACCESS FAILURE,PASSWORD,46,TALLER MOTORES,PLANIFICACIÓN MATERIALES (AMICTP)
INC000001502461,IBERIA,IBERIA,16/03/2021 07:20,,Pending,[AMO001] - (Pdte. SWISS 272363) Eventos Abiertos AMOS,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,Análisis de impacto: No aplica Acciones realizadas: Para hacer RB hay que corregir las posiciones de las componentes en el avión. Pruebas realizadas: Se comprueba en acc que funciona,Mantenimiento Operaciones,INCIDENT,2021-03-23T00:00:00Z,SOFTWARE FAILURE,,46,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),REGISTROS TÉCNICOS NZI (AMNB01NZ)
